step,split,matmul,mae,rmse,max_abs
0,train,model.layers.13.self_attn.q_proj,0.08680231124162674,0.1598719358444214,1.5110936164855957
0,train,model.layers.13.self_attn.k_proj,0.088760606944561,0.15109211206436157,1.1366866827011108
0,train,model.layers.13.self_attn.v_proj,0.06849316507577896,0.10937289148569107,0.5361856818199158
0,train,model.layers.13.self_attn.o_proj,0.0028752447105944157,0.004518191795796156,0.06147181987762451
0,train,model.layers.13.mlp.gate_proj,0.05961500480771065,0.09902793169021606,1.019896388053894
0,train,model.layers.13.mlp.up_proj,0.06099163740873337,0.1002223938703537,1.1042871475219727
0,train,model.layers.13.mlp.down_proj,0.030803954228758812,0.05267741158604622,0.7600059509277344
0,train,model.layers.14.self_attn.q_proj,0.08781750500202179,0.15997754037380219,1.8876285552978516
0,train,model.layers.14.self_attn.k_proj,0.0937812328338623,0.16586457192897797,1.629425287246704
0,train,model.layers.14.self_attn.v_proj,0.09102103114128113,0.143890842795372,0.7443415522575378
0,train,model.layers.14.self_attn.o_proj,0.005039901472628117,0.008203783072531223,0.10887956619262695
0,train,model.layers.14.mlp.gate_proj,0.06339718401432037,0.10493198782205582,1.3329079151153564
0,train,model.layers.14.mlp.up_proj,0.06279131025075912,0.10215650498867035,0.8929209113121033
0,train,model.layers.14.mlp.down_proj,0.03494035825133324,0.05969852954149246,0.446370393037796
0,train,model.layers.15.self_attn.q_proj,0.08950254321098328,0.1532566100358963,1.1811082363128662
0,train,model.layers.15.self_attn.k_proj,0.09012092649936676,0.15916532278060913,1.1755785942077637
0,train,model.layers.15.self_attn.v_proj,0.0765400156378746,0.1269611269235611,0.7891053557395935
0,train,model.layers.15.self_attn.o_proj,0.004267930053174496,0.007078133057802916,0.060380905866622925
0,train,model.layers.15.mlp.gate_proj,0.06950514018535614,0.11402138322591782,1.2626771926879883
0,train,model.layers.15.mlp.up_proj,0.06925731897354126,0.11378411948680878,1.0592191219329834
0,train,model.layers.15.mlp.down_proj,0.038873087614774704,0.06569284200668335,0.6957628726959229
0,train,model.layers.16.self_attn.q_proj,0.0975329577922821,0.17524832487106323,1.3953399658203125
0,train,model.layers.16.self_attn.k_proj,0.10108371078968048,0.16789305210113525,1.2480664253234863
0,train,model.layers.16.self_attn.v_proj,0.06551177054643631,0.10441611707210541,0.6518056392669678
0,train,model.layers.16.self_attn.o_proj,0.004104671999812126,0.008938943967223167,0.25347375869750977
0,train,model.layers.16.mlp.gate_proj,0.07471869140863419,0.1185099184513092,1.0813133716583252
0,train,model.layers.16.mlp.up_proj,0.06710115820169449,0.1072993353009224,0.8450421094894409
0,train,model.layers.16.mlp.down_proj,0.0468912273645401,0.07599204778671265,1.0549125671386719
0,train,model.layers.17.self_attn.q_proj,0.09131523966789246,0.15951594710350037,1.6649494171142578
0,train,model.layers.17.self_attn.k_proj,0.09807290136814117,0.17469707131385803,1.112335205078125
0,train,model.layers.17.self_attn.v_proj,0.08466298133134842,0.13741828501224518,0.6943619251251221
0,train,model.layers.17.self_attn.o_proj,0.0051760063506662846,0.008448523469269276,0.07444506883621216
0,train,model.layers.17.mlp.gate_proj,0.09397643059492111,0.15395358204841614,1.4147372245788574
0,train,model.layers.17.mlp.up_proj,0.0800686627626419,0.13160309195518494,1.0187605619430542
0,train,model.layers.17.mlp.down_proj,0.0520724281668663,0.08871946483850479,0.6511995792388916
0,train,model.layers.18.self_attn.q_proj,0.08889172971248627,0.15148566663265228,1.17820405960083
0,train,model.layers.18.self_attn.k_proj,0.08720342814922333,0.1420813351869583,0.7126196622848511
0,train,model.layers.18.self_attn.v_proj,0.08661162853240967,0.13760435581207275,0.7838269472122192
0,train,model.layers.18.self_attn.o_proj,0.004536427557468414,0.007184868212789297,0.09689414501190186
0,train,model.layers.18.mlp.gate_proj,0.0895511731505394,0.1456727385520935,1.4814273118972778
0,train,model.layers.18.mlp.up_proj,0.08307994157075882,0.13436874747276306,0.9972054362297058
0,train,model.layers.18.mlp.down_proj,0.05839253589510918,0.09653614461421967,0.6289936304092407
0,train,model.layers.19.self_attn.q_proj,0.0847310945391655,0.14724457263946533,1.2072515487670898
0,train,model.layers.19.self_attn.k_proj,0.08465264737606049,0.1404111534357071,0.8628607988357544
0,train,model.layers.19.self_attn.v_proj,0.0976862758398056,0.16128982603549957,0.9483099579811096
0,train,model.layers.19.self_attn.o_proj,0.007188639137893915,0.011480149812996387,0.1124153733253479
0,train,model.layers.19.mlp.gate_proj,0.09918002039194107,0.1627429574728012,1.5979366302490234
0,train,model.layers.19.mlp.up_proj,0.09674134850502014,0.1579563021659851,1.207309603691101
0,train,model.layers.19.mlp.down_proj,0.07470216602087021,0.12461124360561371,0.9387693405151367
0,train,model.layers.20.self_attn.q_proj,0.09279786050319672,0.16418513655662537,1.460430383682251
0,train,model.layers.20.self_attn.k_proj,0.09182766079902649,0.1549631655216217,0.7112470865249634
0,train,model.layers.20.self_attn.v_proj,0.11174658685922623,0.17740607261657715,0.7796756625175476
0,train,model.layers.20.self_attn.o_proj,0.008375903591513634,0.011882543563842773,0.15951520204544067
0,train,model.layers.20.mlp.gate_proj,0.10377198457717896,0.16993260383605957,1.867997646331787
0,train,model.layers.20.mlp.up_proj,0.10369942337274551,0.16973955929279327,1.2648899555206299
0,train,model.layers.20.mlp.down_proj,0.08279614895582199,0.14013713598251343,1.1403074264526367
0,train,model.layers.21.self_attn.q_proj,0.08639001101255417,0.1514308899641037,1.2666120529174805
0,train,model.layers.21.self_attn.k_proj,0.0778408795595169,0.1372993141412735,0.8495650291442871
0,train,model.layers.21.self_attn.v_proj,0.19615644216537476,0.3136584162712097,1.8580117225646973
0,train,model.layers.21.self_attn.o_proj,0.01615098863840103,0.028649939224123955,0.6390109062194824
0,train,model.layers.21.mlp.gate_proj,0.10260239243507385,0.1693095862865448,4.885173797607422
0,train,model.layers.21.mlp.up_proj,0.10355133563280106,0.1713310331106186,6.765544891357422
0,train,model.layers.21.mlp.down_proj,0.08905688673257828,0.28064146637916565,20.701416015625
0,train,model.layers.22.self_attn.q_proj,0.09246566891670227,0.15052028000354767,1.2228608131408691
0,train,model.layers.22.self_attn.k_proj,0.08758969604969025,0.14352700114250183,0.8489928245544434
0,train,model.layers.22.self_attn.v_proj,0.15547125041484833,0.2264421135187149,1.053930640220642
0,train,model.layers.22.self_attn.o_proj,0.02268623188138008,0.040879879146814346,1.346879005432129
0,train,model.layers.22.mlp.gate_proj,0.10386727750301361,0.1524685025215149,1.1721155643463135
0,train,model.layers.22.mlp.up_proj,0.1081310361623764,0.16021549701690674,2.003225326538086
0,train,model.layers.22.mlp.down_proj,0.11816797405481339,0.18960130214691162,1.3997509479522705
0,train,model.layers.23.self_attn.q_proj,0.09353926032781601,0.15149074792861938,1.189866304397583
0,train,model.layers.23.self_attn.k_proj,0.0870303213596344,0.14402267336845398,1.09954833984375
